order_id,num_products,days_since_prior_order
1289185,2,14
1289191,2,3
1289196,6,13
1289207,10,30
1289218,35,8
1289252,6,10
1289262,26,8
1289270,4,2
1289292,9,6
1289296,8,17
1289301,5,6
1289310,15,29
1289314,1,3
1289321,4,28
1289322,17,8
1289324,2,4
1289331,32,6
1289357,11,8
1289360,7,5
1289362,25,0
1289376,6,6
1289383,8,5
1289396,17,13
1289398,7,30
1289407,4,8
1289412,12,11
1289428,17,9
1289444,1,5
1289446,6,12
1289448,11,10
1289452,25,5
1289480,7,4
1289496,10,2
1289508,14,15
1289509,12,0
1289511,7,24
1289520,3,0
1289522,2,8
1289531,2,5
1289538,7,2
1289541,14,22
1289551,14,4
1289560,6,0
1289569,1,10
1289591,3,9
1289601,14,15
1289609,21,7
1289611,3,10
1289629,12,5
1289654,11,22
1289655,1,19
1289665,8,26
1289668,33,6
1289673,6,16
1289684,6,2
1289689,7,29
1289700,11,0
1289706,7,30
1289708,9,8
1289709,14,7
1289713,17,30
1289723,5,10
1289724,4,30
1289729,1,22
1289758,16,11
1289764,10,8
1289772,3,9
1289779,9,1
1289785,5,2
1289793,12,0
1289799,9,8
1289800,2,1
1289807,1,30
1289808,1,0
1289814,10,0
1289824,4,11
1289831,13,9
1289833,6,1
1289835,7,13
1289849,2,30
1289873,2,1
1289892,15,10
1289894,9,0
1289896,3,3
1289903,11,3
1289912,2,15
1289932,9,4
1289935,8,10
1289951,5,17
1289969,2,13
1289976,8,4
1289977,10,5
1289978,4,8
1289984,4,0
1289987,27,2
1289995,4,6
1290007,3,17
1290018,5,7
1290019,1,15
1290020,13,30
1290024,20,6
1290029,10,30
1290036,13,0
1290043,2,1
1290058,11,5
1290059,4,1
1290063,8,30
1290066,19,8
1290067,9,4
1290070,11,18
1290100,1,17
1290103,3,5
1290104,19,28
1290127,21,26
1290140,1,3
1290144,8,15
1290149,7,1
1290151,10,7
1290162,4,1
1290174,3,0
1290175,8,6
1290196,2,21
1290198,5,1
1290200,6,7
1290201,8,30
1290222,4,0
1290227,26,8
1290230,14,13
1290232,17,6
1290233,9,3
1290258,6,30
1290261,8,7
1290267,27,15
1290274,4,1
1290278,1,30
1290286,2,0
1290291,16,23
1290294,6,4
1290298,11,16
1290302,3,0
1290304,2,10
1290309,15,3
1290310,21,15
1290318,3,7
1290328,24,5
1290336,3,0
1290354,12,3
1290355,8,2
1290366,23,5
1290380,5,1
1290383,6,8
1290401,4,24
1290418,1,11
1290419,14,7
1290428,10,24
1290438,12,17
1290442,5,2
1290449,5,8
1290456,2,30
1290462,23,13
1290463,17,7
1290464,3,19
1290468,6,2
1290477,12,6
1290480,7,8
1290483,23,30
1290494,2,7
1290499,8,30
1290520,5,8
1290521,4,7
1290525,12,24
1290528,8,26
1290537,44,12
1290546,12,19
1290556,6,3
1290559,2,4
1290566,2,2
1290577,7,8
1290580,27,9
1290590,2,14
1290594,20,7
1290596,10,0
1290620,21,7
1290631,7,7
1290633,19,18
1290645,7,16
1290651,6,5
1290652,1,4
1290658,21,4
1290668,3,13
1290669,18,6
1290670,12,17
1290671,10,8
1290686,5,3
1290711,6,17
1290723,5,5
1290732,15,0
1290739,6,5
1290741,7,15
1290752,8,30
1290765,6,1
1290767,9,30
1290768,6,4
1290772,17,24
1290773,36,19
1290785,12,8
1290786,10,0
1290793,10,8
1290796,10,5
1290806,2,25
1290819,5,1
1290825,6,30
1290826,7,0
1290827,9,30
1290828,2,23
1290830,20,6
1290839,1,1
1290844,6,4
1290855,12,8
1290862,8,1
1290877,6,11
1290888,16,30
1290891,10,4
1290915,1,7
1290926,11,30
1290928,9,30
1290935,4,30
1290942,10,26
1290948,5,20
1290955,6,16
1290984,15,30
1290987,2,5
1290991,11,28
1291004,19,30
1291007,21,10
1291014,16,8
1291021,10,0
1291023,5,7
1291025,11,6
1291041,2,8
1291044,22,4
1291083,6,7
1291090,21,17
1291096,2,3
1291104,17,4
1291108,4,28
1291124,6,17
1291131,24,15
1291137,6,0
1291140,9,0
1291144,10,6
1291148,28,30
1291155,23,0
1291162,7,1
1291164,2,2
1291166,5,15
1291168,29,30
1291188,12,15
1291190,17,0
1291192,4,16
1291203,7,1
1291206,5,13
1291218,4,0
1291225,9,9
1291231,6,13
1291234,34,3
1291245,9,2
1291246,20,0
1291264,22,26
1291274,5,26
1291287,26,11
1291291,16,30
1291294,4,8
1291299,21,6
1291307,16,9
1291313,5,5
1291314,10,3
1291341,21,30
1291344,1,0
1291353,5,10
1291357,15,9
1291361,19,11
1291372,13,8
1291373,1,4
1291380,8,0
1291387,2,28
1291394,19,8
1291427,10,12
1291434,3,4
1291440,13,30
1291456,8,7
1291470,7,22
1291487,3,2
1291491,6,8
1291492,4,5
1291515,11,20
1291520,1,11
1291522,5,7
1291533,6,3
1291539,9,30
1291559,29,30
1291568,10,5
1291572,7,2
1291577,9,2
1291591,7,1
1291594,5,14
1291595,1,0
1291597,3,30
1291601,3,5
1291603,1,7
1291614,8,9
1291622,8,9
1291626,9,2
1291628,7,7
1291634,6,1
1291655,4,1
1291660,4,21
1291667,7,30
1291696,3,7
1291700,5,16
1291705,12,2
1291707,12,30
1291712,7,3
1291714,20,7
1291717,9,2
1291719,21,18
1291721,4,4
1291727,25,8
1291751,12,30
1291754,1,0
1291778,18,30
1291784,11,15
1291798,10,5
1291836,5,30
1291841,17,30
1291853,10,5
1291854,8,3
1291855,18,11
1291862,20,16
1291864,15,3
1291867,6,1
1291871,12,5
1291882,7,30
1291931,12,25
1291941,6,18
1291942,6,1
1291943,15,5
1291945,1,3
1291950,7,4
1291955,9,28
1291957,4,10
1291961,10,0
1291969,2,15
1291971,3,4
1291972,2,12
1291982,8,4
1291990,8,7
1291991,2,17
1291992,1,1
1291993,13,7
1291997,4,10
1292003,5,3
1292007,1,4
1292026,5,22
1292036,6,14
1292049,11,8
1292050,9,5
1292056,17,10
1292070,36,7
1292074,18,7
1292086,4,0
1292092,6,28
1292093,5,5
1292096,15,3
1292101,3,16
1292131,2,6
1292132,25,9
1292136,16,7
1292143,13,7
1292146,6,21
1292150,18,30
1292181,5,10
1292185,6,3
1292187,7,1
1292206,26,14
1292213,1,15
1292217,10,4
1292239,5,7
1292253,19,6
1292265,2,7
1292269,10,4
1292271,7,0
1292311,4,23
1292312,3,15
1292318,2,13
1292325,12,3
1292339,6,30
1292343,20,7
1292363,5,0
1292369,1,28
1292376,22,13
1292383,12,4
1292399,3,7
1292401,4,1
1292422,13,0
1292427,7,7
1292429,8,7
1292430,31,14
1292438,26,30
1292439,15,30
1292445,1,1
1292447,22,7
1292450,3,3
1292468,11,1
1292471,8,3
1292486,1,30
1292500,2,10
1292506,3,4
1292508,3,3
1292524,9,5
1292528,18,17
1292534,2,14
1292543,10,5
1292554,13,7
1292557,5,3
1292575,15,0
1292585,12,3
1292586,7,19
1292601,10,14
1292609,5,3
1292613,8,0
1292618,4,10
1292621,13,13
1292630,7,7
1292644,6,7
1292648,1,16
1292653,10,15
1292657,6,6
1292675,8,19
1292680,18,26
1292683,1,30
1292691,16,12
1292701,4,3
1292703,14,7
1292707,6,30
1292711,1,6
1292715,16,18
1292722,13,5
1292728,12,12
1292743,2,5
1292748,13,6
1292756,1,3
1292760,5,10
1292762,6,6
1292774,9,2
1292775,10,6
1292778,5,8
1292784,6,4
1292809,4,19
1292829,10,30
1292852,8,9
1292856,10,18
1292860,15,11
1292861,15,4
1292866,17,2
1292872,6,3
1292884,2,1
1292903,12,12
1292909,12,9
1292915,22,6
1292921,8,10
1292930,1,5
1292933,2,1
1292949,8,5
1292953,12,20
1292957,6,10
1292959,2,30
1292989,14,26
1292993,13,5
1292994,13,0
1292995,17,6
1293005,6,7
1293011,4,4
1293016,6,5
1293017,14,4
1293019,3,15
1293020,16,30
1293044,5,5
1293049,8,5
1293054,14,15
1293056,5,1
1293060,18,6
1293061,4,29
1293068,11,2
1293069,3,7
1293072,3,14
1293079,4,4
1293085,1,3
1293093,2,9
1293106,4,0
1293112,11,1
1293113,12,5
1293114,7,4
1293119,10,14
1293122,2,5
1293125,9,30
1293140,5,8
1293151,10,3
1293152,13,0
1293155,6,4
1293167,15,6
1293170,11,17
1293171,8,14
1293176,11,30
1293180,20,8
1293183,13,0
1293188,7,8
1293191,5,30
1293210,14,10
1293214,5,2
1293230,8,23
1293234,2,5
1293236,30,14
1293240,10,30
1293243,21,10
1293247,17,13
1293257,9,30
1293266,3,6
1293278,12,8
1293281,5,30
1293295,13,3
1293299,27,24
1293303,3,0
1293305,4,0
1293316,3,10
1293319,23,15
1293333,13,15
1293349,14,3
1293352,18,5
1293364,7,30
1293366,13,12
1293390,2,21
1293395,4,14
1293397,8,0
1293417,8,6
1293421,2,6
1293438,7,1
1293439,20,6
1293445,8,30
1293451,9,4
1293456,24,3
1293463,4,7
1293514,4,8
1293516,3,14
1293523,12,0
1293527,10,25
1293549,20,30
1293563,2,20
1293566,13,30
1293573,5,5
1293586,6,3
1293587,12,22
1293589,3,0
1293592,7,0
1293604,5,8
1293606,9,2
1293609,7,1
1293615,2,7
1293619,7,8
1293622,4,23
1293634,20,30
1293638,6,10
1293642,7,11
1293647,3,1
1293651,20,21
1293657,5,0
1293660,3,30
1293683,1,4
1293686,13,7
1293688,8,11
1293693,1,4
1293694,9,30
1293696,7,3
1293703,1,3
1293705,24,30
1293707,4,16
1293710,6,1
1293717,17,30
1293723,26,16
1293729,24,9
1293731,11,7
1293747,10,13
1293750,15,7
1293762,17,7
1293777,3,6
1293786,10,13
1293787,5,1
1293794,3,1
1293797,2,8
1293800,5,0
1293812,2,6
1293817,14,4
1293818,12,9
1293819,6,0
1293822,15,6
1293830,5,12
1293832,20,6
1293853,11,30
1293856,4,3
1293861,7,30
1293872,6,4
1293874,14,16
1293875,15,30
1293886,30,30
1293897,48,7
1293903,17,6
1293916,3,2
1293926,15,17
1293930,13,10
1293940,8,21
1293942,6,4
1293951,2,8
1293953,11,7
1293954,3,4
1293956,5,7
1293971,10,13
1293986,6,8
1293987,10,9
1293991,12,0
1293999,10,14
1294000,7,6
1294002,14,2
1294003,1,30
1294004,11,30
1294005,3,10
1294014,7,14
1294015,13,2
1294029,2,1
1294031,3,20
1294041,13,5
1294058,8,4
1294061,10,6
1294064,1,0
1294065,8,25
1294069,5,7
1294084,11,5
1294089,3,3
1294092,4,30
1294100,2,3
1294101,7,9
1294113,4,3
1294124,8,7
1294127,7,3
1294140,17,6
1294151,5,3
1294153,21,15
1294154,7,5
1294163,6,22
1294176,9,3
1294183,4,1
1294196,34,4
1294197,6,8
1294198,15,4
1294204,3,5
1294205,9,0
1294206,8,5
1294213,18,25
1294218,23,8
1294219,4,30
1294222,11,3
1294225,12,16
1294250,9,6
1294252,7,7
1294256,17,12
1294260,1,5
1294293,7,16
1294294,17,22
1294308,1,30
1294311,4,7
1294316,2,13
1294319,11,6
1294324,15,7
1294331,1,5
1294341,4,15
1294344,5,4
1294352,6,3
1294359,13,2
1294369,2,1
1294370,26,15
1294394,17,7
1294408,7,18
1294410,1,10
1294411,8,3
1294413,16,13
1294420,6,30
1294424,9,3
1294426,15,9
1294435,13,5
1294438,4,1
1294442,6,17
1294456,1,0
1294457,13,25
1294469,9,4
1294489,6,4
1294502,9,26
1294505,5,6
1294512,8,2
1294531,26,14
1294535,12,18
1294542,20,2
1294548,1,2
1294553,11,7
1294564,1,12
1294571,5,3
1294573,1,6
1294575,13,0
1294577,23,15
1294582,25,4
1294590,9,4
1294632,11,7
1294646,13,14
1294655,9,12
1294658,4,17
1294685,2,14
1294691,28,7
1294693,2,26
1294702,9,14
1294712,11,3
1294725,2,3
1294743,11,17
1294747,3,6
1294751,14,25
1294759,12,30
1294762,5,3
1294779,9,8
1294783,19,0
1294784,20,0
1294794,3,30
1294805,29,13
1294806,10,30
1294811,6,0
1294820,6,5
1294835,8,27
1294850,47,14
1294858,2,16
1294873,10,4
1294880,12,6
1294882,5,2
1294884,4,1
1294885,4,22
1294902,12,21
1294903,3,0
1294927,8,2
1294930,37,5
1294933,15,15
1294935,4,3
1294937,1,4
1294960,33,11
1294964,11,20
1294965,7,4
1294972,3,1
1294973,4,2
1294979,5,7
1294983,8,2
1294984,20,0
1294993,3,9
1294994,7,14
1294997,16,2
1295005,6,4
1295006,5,6
1295015,1,26
1295024,18,5
1295028,1,0
1295039,3,12
1295047,7,20
1295049,3,4
1295050,4,4
1295052,17,0
1295077,18,0
1295080,17,14
1295091,50,14
1295092,9,13
1295109,5,9
1295114,11,3
1295116,8,22
1295130,20,9
1295132,6,6
1295135,2,8
1295146,19,30
1295152,29,11
1295162,21,9
1295166,11,15
1295168,11,15
1295173,9,2
1295182,17,30
1295198,15,19
1295203,6,12
1295210,10,4
1295236,24,14
1295250,2,3
1295256,5,22
1295274,23,4
1295290,16,19
1295295,6,4
1295297,23,6
1295304,16,24
1295334,3,12
1295348,3,7
1295356,11,30
1295361,16,9
1295364,8,0
1295388,7,12
1295394,6,30
1295395,4,13
1295405,6,0
1295406,4,9
1295414,5,9
1295418,15,5
1295421,12,13
1295431,11,16
1295432,5,5
1295451,15,6
1295464,3,14
1295499,4,13
1295500,11,16
1295511,6,8
1295519,4,2
1295520,4,12
1295530,9,5
1295535,6,12
1295537,2,4
1295541,14,30
1295546,6,14
1295552,11,8
1295570,6,30
1295579,32,5
1295581,3,30
1295584,24,15
1295601,7,27
1295605,6,6
1295622,31,0
1295629,7,17
1295634,8,12
1295635,29,30
1295638,8,4
1295645,12,5
1295654,9,6
1295656,7,15
1295660,8,7
1295662,5,7
1295667,15,14
1295674,16,6
1295692,8,6
1295720,11,6
1295733,7,0
1295741,18,20
1295747,19,0
1295755,4,4
1295766,9,19
1295775,17,14
1295780,6,5
1295800,33,30
1295801,15,2
1295805,12,3
1295806,2,8
1295813,7,7
1295824,11,14
1295825,28,7
1295830,20,13
1295839,6,5
1295840,17,0
1295850,16,8
1295852,14,20
1295853,3,0
1295861,5,3
1295865,19,0
1295875,1,6
1295878,3,6
1295907,3,5
1295916,2,6
1295920,8,30
1295923,3,5
1295936,54,30
1295945,7,26
1295955,8,2
1295982,4,30
1295983,2,27
1295991,9,28
1295996,19,30
1295998,47,16
1296000,8,3
1296038,9,2
1296048,11,13
1296053,2,3
1296054,12,5
1296065,2,8
1296072,5,0
1296073,13,1
1296084,10,5
1296090,1,1
1296094,6,8
1296111,3,16
1296117,20,8
1296125,17,0
1296129,18,1
1296145,2,4
1296152,26,4
1296163,3,6
1296167,3,3
1296172,18,12
1296183,7,6
1296192,19,6
1296196,9,28
1296201,14,7
1296203,6,6
1296230,10,12
1296231,12,1
1296234,9,30
1296246,6,0
1296256,2,15
1296258,22,15
1296263,8,30
1296264,6,8
1296272,1,7
1296278,1,0
1296283,10,27
1296286,11,2
1296290,4,30
1296298,17,6
1296300,6,9
1296308,14,4
1296313,8,9
1296322,24,5
1296326,8,16
1296329,4,19
1296340,24,18
1296348,16,5
1296349,4,30
1296352,6,2
1296355,14,30
1296360,4,0
1296367,5,6
1296389,8,3
1296393,10,9
1296400,5,30
1296402,3,7
1296403,15,5
1296405,8,7
1296409,15,0
1296411,3,4
1296426,1,2
1296428,9,8
1296429,8,14
1296435,9,3
1296443,5,30
1296445,16,20
1296451,8,8
1296461,4,0
1296467,1,14
1296477,4,1
1296484,7,7
1296486,16,30
1296488,5,25
1296489,12,1
1296493,12,14
1296508,12,0
1296514,5,16
1296527,7,0
1296532,8,13
1296537,1,15
1296539,27,2
1296544,20,8
1296559,4,5
1296565,1,30
1296569,1,1
1296577,10,7
1296587,16,5
1296589,5,8
1296595,15,8
1296607,4,16
1296610,12,7
1296615,21,15
1296616,37,0
1296617,2,5
1296620,5,10
1296631,8,3
1296635,19,3
1296643,12,10
1296686,7,29
1296689,11,7
1296704,36,0
1296719,24,8
1296725,13,0
1296731,2,15
1296742,7,0
1296751,12,22
1296768,2,1
1296769,1,15
1296775,2,3
1296778,1,8
1296783,5,10
1296784,4,9
1296798,8,30
1296800,5,9
1296806,9,4
1296807,4,9
1296812,4,1
1296818,1,2
1296829,4,3
1296833,9,2
1296836,2,11
1296850,10,3
1296865,23,4
1296868,1,30
1296894,11,15
1296899,17,7
1296910,17,10
1296914,20,15
1296917,6,5
1296934,9,7
1296936,8,0
1296942,20,13
1296967,8,5
1296969,29,30
1296973,15,2
1296998,13,4
1297002,9,5
1297012,2,5
1297014,11,7
1297017,4,0
1297020,3,7
1297022,23,0
1297023,25,15
1297032,6,7
1297054,7,2
1297055,6,19
1297062,5,7
1297067,21,17
1297071,5,9
1297104,1,9
1297121,8,30
1297123,8,7
1297127,32,7
1297136,24,0
1297143,4,1
1297151,7,30
1297157,12,4
1297159,3,26
1297160,24,7
1297161,5,8
1297168,11,30
1297169,26,7
1297177,12,30
1297188,8,1
1297192,2,12
1297196,13,30
1297215,3,3
1297238,8,11
1297247,3,3
1297251,12,2
1297255,5,6
1297279,23,14
1297282,10,30
1297284,7,3
1297287,9,3
1297288,8,7
1297289,3,0
1297299,3,6
1297306,6,6
1297309,8,2
1297310,2,2
1297312,6,3
1297314,6,6
1297320,5,0
1297322,8,8
1297334,8,2
1297343,1,24
1297358,9,6
1297374,5,4
1297383,10,3
1297394,7,10
1297398,2,30
1297400,1,7
1297402,3,3
1297406,7,4
1297413,11,30
1297420,10,8
1297423,20,27
1297424,2,2
1297430,9,12
1297431,7,8
1297432,35,15
1297433,28,8
1297455,19,6
1297459,12,6
1297463,16,7
1297469,2,30
1297473,9,16
1297476,15,8
1297488,5,4
1297492,6,7
1297493,7,3
1297495,15,30
1297500,5,28
1297515,12,6
1297535,2,4
1297538,12,30
1297554,4,0
1297557,35,30
1297558,15,17
1297564,5,14
1297597,6,8
1297606,23,11
1297659,8,30
1297660,3,0
1297663,4,30
1297672,19,4
1297688,7,6
1297689,16,18
1297700,4,12
1297712,17,15
1297713,18,10
1297714,4,7
1297719,10,13
1297767,5,3
1297769,5,21
1297772,12,6
1297780,6,1
1297792,5,21
1297804,7,3
1297817,3,8
1297823,12,30
1297828,6,7
1297834,15,9
1297839,4,7
1297842,1,24
1297846,14,6
1297852,8,7
1297857,5,4
1297858,1,17
1297883,9,0
1297884,11,4
1297890,5,7
1297909,3,30
1297928,8,2
1297937,6,0
1297940,12,2
1297949,7,4
1297953,12,10
1297963,8,7
1297970,6,11
1297981,1,0
1297995,10,10
1298017,17,3
1298033,11,21
1298039,3,3
1298045,18,10
1298048,9,30
1298056,34,8
1298060,7,8
1298066,10,4
1298069,17,2
1298070,1,4
1298072,3,2
1298077,13,30
1298088,4,7
1298095,11,7
1298097,27,3
1298107,11,7
1298120,6,0
1298134,5,19
1298143,3,30
1298145,4,8
1298151,10,9
1298155,3,2
1298160,5,14
1298165,3,6
1298183,14,0
1298184,14,15
1298186,2,19
1298197,5,7
1298209,25,13
1298216,3,14
1298223,8,17
1298225,2,1
1298234,8,30
1298237,3,7
1298239,11,3
1298240,6,3
1298242,3,12
1298246,2,22
1298249,20,4
1298251,13,3
1298261,2,30
1298262,6,17
1298272,13,12
1298277,2,30
1298279,9,2
1298282,9,7
1298298,2,10
1298305,6,7
1298312,4,8
1298313,12,7
1298322,2,0
1298324,10,7
1298331,6,1
1298350,10,4
1298375,3,30
1298376,5,4
1298378,38,7
1298382,5,30
1298391,7,7
1298396,3,1
1298402,40,4
1298403,15,7
1298408,5,7
1298417,22,0
1298425,28,5
1298436,4,0
1298443,6,8
1298452,2,15
1298467,10,4
1298471,6,0
1298476,23,30
1298480,36,0
1298488,2,15
1298519,4,30
1298521,1,25
1298522,18,11
1298529,3,3
1298536,5,4
1298540,9,11
1298545,8,2
1298554,10,0
1298569,8,2
1298570,1,0
1298572,6,2
1298579,27,1
1298581,12,19
1298584,5,0
1298602,4,30
1298604,5,2
1298605,4,7
1298614,2,28
1298619,8,7
1298634,10,25
1298640,7,11
1298646,11,10
1298647,18,4
1298667,5,6
1298679,2,16
1298684,5,30
1298689,5,4
1298691,6,6
1298706,34,9
1298712,13,15
1298715,23,6
1298719,9,26
1298731,16,10
1298733,4,14
1298736,33,3
1298746,10,8
1298761,19,11
1298762,42,7
1298772,3,2
1298778,16,6
1298784,22,11
1298793,27,4
1298806,10,12
1298823,16,4
1298826,12,9
1298868,14,7
1298870,1,15
1298884,22,9
1298887,4,6
1298888,24,7
1298889,6,6
1298902,7,6
1298908,9,3
1298915,15,8
1298931,27,8
1298939,30,7
1298943,27,16
1298944,2,4
1298945,12,7
1298951,31,11
1298957,6,22
1298969,5,1
1298977,11,18
1298998,4,5
1298999,15,9
1299004,19,5
1299014,29,8
1299020,10,19
1299027,6,9
1299031,7,5
1299035,24,13
1299036,12,14
1299038,10,30
1299043,5,3
1299044,13,4
1299081,10,22
1299085,6,8
1299092,10,4
1299093,18,8
1299099,6,30
1299105,17,11
1299108,18,29
1299116,15,4
1299120,4,12
1299123,14,30
1299127,7,5
1299139,20,11
1299144,7,0
1299150,2,2
1299154,3,25
1299186,13,30
1299191,10,7
1299193,11,9
1299207,7,14
1299218,2,1
1299234,5,6
1299237,5,8
1299242,4,0
1299244,9,30
1299245,9,6
1299246,3,2
1299252,7,7
1299254,11,30
1299257,1,7
1299259,16,6
1299280,2,30
1299295,10,4
1299303,8,7
1299310,9,5
1299311,30,6
1299320,3,20
1299324,6,7
1299325,9,7
1299330,1,10
1299341,1,0
1299356,2,14
1299362,1,4
1299369,16,3
1299373,11,7
1299376,2,0
1299379,20,0
1299389,23,7
1299403,5,4
1299408,3,26
1299409,2,30
1299425,8,5
1299427,10,7
1299428,12,12
1299434,33,11
1299437,9,3
1299441,13,14
1299457,4,3
1299460,3,3
1299469,8,0
1299471,8,13
1299474,14,20
1299483,14,7
1299484,5,9
1299486,10,8
1299507,29,6
1299517,12,19
1299520,2,5
1299532,5,19
1299542,2,28
1299545,14,2
1299546,7,6
1299550,4,1
1299551,8,7
1299556,6,1
1299580,16,28
1299581,1,4
1299584,9,8
1299594,9,10
1299596,9,4
1299607,14,13
1299612,8,30
1299617,3,5
1299622,10,0
1299624,14,8
1299645,17,6
1299655,11,6
1299664,7,11
1299668,13,8
1299670,3,6
1299689,8,23
1299696,16,4
1299700,9,27
1299705,1,11
1299707,8,7
1299710,9,1
1299714,9,5
1299718,6,4
1299720,4,7
1299721,4,4
1299726,2,9
1299736,9,9
1299743,10,4
1299749,8,2
1299752,11,28
1299758,6,3
1299785,5,28
1299801,17,5
1299803,6,30
1299818,7,7
1299826,18,15
1299829,13,7
1299848,8,30
1299859,10,7
1299880,6,6
1299881,19,4
1299887,9,3
1299906,10,5
1299912,14,4
1299913,48,14
1299923,9,7
1299924,1,0
1299959,2,8
1299966,19,0
1299993,7,6
1299994,5,4
1299995,16,20
1299996,3,7
1300003,14,1
1300005,5,9
1300007,5,6
1300011,7,15
1300030,13,30
1300032,15,20
1300034,1,16
1300035,17,9
1300046,4,15
1300063,53,8
1300065,13,7
1300071,1,0
1300087,3,2
1300095,12,7
1300097,2,1
1300102,7,7
1300105,28,3
1300108,2,10
1300110,12,30
1300123,19,14
1300125,24,5
1300129,24,14
1300146,3,5
1300157,10,6
1300162,1,30
1300168,11,1
1300200,4,0
1300201,3,6
1300202,4,15
1300203,3,0
1300206,10,25
1300213,9,1
1300214,19,6
1300222,4,3
1300228,6,8
1300249,5,7
1300258,9,4
1300261,11,4
1300279,15,9
1300284,8,30
1300298,16,21
1300300,8,13
1300333,17,8
1300345,2,22
1300353,3,17
1300360,6,14
1300365,4,4
1300381,2,12
1300389,16,7
1300391,8,7
1300400,5,9
1300405,3,13
1300407,20,19
1300408,13,27
1300412,29,10
1300440,5,3
1300441,1,23
1300444,5,7
1300445,11,3
1300447,5,4
1300450,35,0
1300461,9,29
1300467,13,30
1300469,10,7
1300476,2,1
1300483,4,3
1300487,9,3
1300488,8,5
1300491,25,27
1300499,6,10
1300514,10,6
1300519,12,4
1300521,12,3
1300525,12,30
1300529,16,0
1300539,10,5
1300540,6,11
1300546,1,6
1300550,2,7
1300575,10,25
1300596,26,23
1300606,7,10
1300623,5,5
1300632,9,5
1300643,13,6
1300658,8,2
1300664,35,7
1300671,17,8
1300672,9,2
1300678,7,6
1300698,7,30
1300704,6,4
1300716,1,0
1300717,5,30
1300718,11,11
1300736,6,20
1300752,14,30
1300755,19,9
1300786,8,6
1300789,4,18
1300795,2,6
1300797,6,10
1300806,9,4
1300807,1,7
1300817,19,30
1300822,6,3
1300827,25,13
1300828,2,0
1300830,7,9
1300835,3,22
1300836,11,6
1300840,4,30
1300842,4,12
1300843,28,22
1300844,2,1
1300845,7,4
1300851,2,3
1300854,8,6
1300871,6,10
1300875,14,19
1300877,5,3
1300881,2,8
1300885,7,6
1300895,4,0
1300908,1,14
1300920,8,0
1300924,10,4
1300935,1,0
1300972,33,30
1300980,12,7
1300982,5,30
1301002,16,30
1301009,14,0
1301014,14,3
1301024,6,4
1301027,20,6
1301028,4,10
1301031,13,12
1301040,5,6
1301041,36,5
1301044,4,6
1301046,15,21
1301056,30,25
1301058,6,30
1301069,1,27
1301070,13,5
1301074,5,6
1301078,12,15
1301086,19,7
1301094,5,3
1301095,7,30
1301096,16,16
1301098,12,3
1301106,5,0
1301109,16,13
1301112,9,0
1301138,30,22
1301161,13,29
1301166,16,8
1301170,10,1
1301178,8,6
1301181,1,1
1301184,7,7
1301191,8,7
1301193,7,8
1301208,6,2
1301215,2,17
1301244,14,25
1301258,2,9
1301260,16,8
1301266,7,12
1301271,12,8
1301276,4,9
1301278,8,30
1301283,13,7
1301284,10,6
1301289,3,4
1301293,17,4
1301299,13,7
1301305,4,29
1301315,15,4
1301316,9,7
1301325,4,28
1301330,4,28
1301332,16,20
1301342,7,9
1301368,24,30
1301373,13,0
1301377,5,10
1301380,40,12
1301386,3,28
1301395,4,1
1301399,8,19
1301405,24,0
1301413,8,7
1301421,8,15
1301422,2,30
1301423,11,7
1301425,4,27
1301433,26,30
1301449,2,0
1301451,8,30
1301454,12,7
1301465,2,0
1301476,6,6
1301482,10,7
1301484,2,12
1301499,7,6
1301519,7,12
1301528,10,10
1301529,12,21
1301536,6,7
1301545,4,0
1301549,1,2
1301550,11,5
1301553,16,30
1301562,4,10
1301567,5,0
1301568,8,12
1301574,13,6
1301596,13,21
1301607,5,4
1301622,22,30
1301624,4,7
1301629,7,4
1301631,5,11
1301635,7,3
1301639,22,6
1301645,1,18
1301651,2,9
1301653,8,6
1301654,2,3
1301656,3,1
1301667,10,14
1301673,6,13
1301683,11,3
1301684,3,30
1301691,13,29
1301700,10,13
1301704,7,1
1301707,11,4
1301709,13,0
1301717,19,21
1301734,4,6
1301746,6,5
1301751,8,17
1301762,7,14
1301776,2,3
1301777,5,8
1301781,6,21
1301789,9,12
1301790,11,7
1301796,3,8
1301807,9,9
1301810,22,8
1301823,1,3
1301833,4,21
1301836,11,13
1301844,8,7
1301845,7,0
1301859,2,11
1301860,13,30
1301872,3,2
1301883,12,3
1301913,9,9
1301923,11,30
1301924,15,4
1301926,4,8
1301936,14,1
1301950,6,4
1301957,3,8
1301965,16,30
1301966,16,6
1301968,5,30
1301993,16,3
1302008,17,6
1302015,4,14
1302016,9,0
1302021,2,7
1302024,26,5
1302027,8,23
1302030,22,7
1302044,4,0
1302055,7,4
1302056,8,11
1302059,16,0
1302062,9,6
1302068,8,2
1302070,3,2
1302078,13,23
1302079,1,20
1302085,14,7
1302090,19,6
1302096,3,1
1302107,9,7
1302110,7,21
1302144,5,20
1302154,5,30
1302176,9,19
1302210,16,30
1302224,8,7
1302232,8,3
1302248,9,3
1302249,16,13
1302252,7,16
1302253,4,1
1302258,4,2
1302264,12,7
1302276,5,6
1302282,3,7
1302284,13,27
1302297,23,6
1302308,7,2
1302313,8,0
1302315,67,30
1302325,1,30
1302328,12,6
1302330,13,7
1302358,13,30
