total_reorders,total_products,repurchase_rate,repurchase_segment
9,23,0.391304347826087,Moderate
1,1,1.0,Very High
49,52,0.9423076923076923,Very High
6,10,0.6,High
7,13,0.5384615384615384,High
148,178,0.8314606741573034,Very High
4,14,0.2857142857142857,Moderate
2,3,0.6666666666666666,High
20,30,0.6666666666666666,High
3,10,0.3,Moderate
55,78,0.7051282051282052,High
11,19,0.5789473684210527,High
1,3,0.3333333333333333,Moderate
3,3,1.0,Very High
8,19,0.42105263157894735,Moderate
2,12,0.16666666666666666,Low
5,11,0.45454545454545453,Moderate
27,41,0.6585365853658537,High
120,165,0.7272727272727273,High
21,31,0.6774193548387096,High
10,27,0.37037037037037035,Moderate
1,20,0.05,Low
1,1,1.0,Very High
50,70,0.7142857142857143,High
0,17,0.0,Low
30,40,0.75,High
36,46,0.782608695652174,Very High
0,1,0.0,Low
19,54,0.35185185185185186,Moderate
2,2,1.0,Very High
14,43,0.32558139534883723,Moderate
13,18,0.7222222222222222,High
4,15,0.26666666666666666,Moderate
0,16,0.0,Low
0,2,0.0,Low
33,50,0.66,High
1,15,0.06666666666666667,Low
3,21,0.14285714285714285,Low
2,2,1.0,Very High
1,5,0.2,Low
17,19,0.8947368421052632,Very High
37,62,0.5967741935483871,High
3,4,0.75,High
98,153,0.6405228758169934,High
31,39,0.7948717948717948,Very High
11,17,0.6470588235294118,High
4,9,0.4444444444444444,Moderate
2,3,0.6666666666666666,High
148,195,0.7589743589743589,Very High
0,13,0.0,Low
44,116,0.3793103448275862,Moderate
8,10,0.8,Very High
3,6,0.5,Moderate
2,31,0.06451612903225806,Low
2,10,0.2,Low
0,6,0.0,Low
0,1,0.0,Low
41,45,0.9111111111111111,Very High
1,2,0.5,Moderate
2,21,0.09523809523809523,Low
11,33,0.3333333333333333,Moderate
38,53,0.7169811320754716,High
13,15,0.8666666666666667,Very High
7,7,1.0,Very High
1,3,0.3333333333333333,Moderate
4,4,1.0,Very High
4,13,0.3076923076923077,Moderate
21,25,0.84,Very High
39,46,0.8478260869565217,Very High
6,7,0.8571428571428571,Very High
7,16,0.4375,Moderate
0,17,0.0,Low
17,17,1.0,Very High
72,91,0.7912087912087912,Very High
19,34,0.5588235294117647,High
47,70,0.6714285714285714,High
0,8,0.0,Low
1,1,1.0,Very High
26,44,0.5909090909090909,High
1,16,0.0625,Low
5,5,1.0,Very High
18,23,0.782608695652174,Very High
2,6,0.3333333333333333,Moderate
10,10,1.0,Very High
3,6,0.5,Moderate
4,9,0.4444444444444444,Moderate
14,17,0.8235294117647058,Very High
10,42,0.23809523809523808,Low
1,5,0.2,Low
97,143,0.6783216783216783,High
34,68,0.5,Moderate
1,13,0.07692307692307693,Low
0,2,0.0,Low
31,50,0.62,High
37,54,0.6851851851851852,High
1,4,0.25,Low
9,14,0.6428571428571429,High
71,147,0.48299319727891155,Moderate
257,306,0.8398692810457516,Very High
59,88,0.6704545454545454,High
10,38,0.2631578947368421,Moderate
8,14,0.5714285714285714,High
0,3,0.0,Low
0,2,0.0,Low
21,23,0.9130434782608695,Very High
18,43,0.4186046511627907,Moderate
30,34,0.8823529411764706,Very High
4,26,0.15384615384615385,Low
11,15,0.7333333333333333,High
13,15,0.8666666666666667,Very High
6,14,0.42857142857142855,Moderate
69,98,0.7040816326530612,High
28,68,0.4117647058823529,Moderate
38,56,0.6785714285714286,High
13,34,0.38235294117647056,Moderate
17,52,0.3269230769230769,Moderate
2,32,0.0625,Low
90,117,0.7692307692307693,Very High
6,18,0.3333333333333333,Moderate
59,70,0.8428571428571429,Very High
14,18,0.7777777777777778,Very High
15,22,0.6818181818181818,High
1,19,0.05263157894736842,Low
7,26,0.2692307692307692,Moderate
21,47,0.44680851063829785,Moderate
21,25,0.84,Very High
0,19,0.0,Low
8,17,0.47058823529411764,Moderate
30,48,0.625,High
0,14,0.0,Low
2,12,0.16666666666666666,Low
58,71,0.8169014084507042,Very High
1,21,0.047619047619047616,Low
38,50,0.76,Very High
21,48,0.4375,Moderate
41,51,0.803921568627451,Very High
9,13,0.6923076923076923,High
58,76,0.7631578947368421,Very High
0,10,0.0,Low
18,22,0.8181818181818182,Very High
24,43,0.5581395348837209,High
10,11,0.9090909090909091,Very High
1,11,0.09090909090909091,Low
22,52,0.4230769230769231,Moderate
23,55,0.41818181818181815,Moderate
0,2,0.0,Low
38,61,0.6229508196721312,High
0,7,0.0,Low
2,8,0.25,Low
5,12,0.4166666666666667,Moderate
19,33,0.5757575757575758,High
14,53,0.2641509433962264,Moderate
10,19,0.5263157894736842,High
1,21,0.047619047619047616,Low
38,61,0.6229508196721312,High
0,40,0.0,Low
139,176,0.7897727272727273,Very High
1,4,0.25,Low
14,14,1.0,Very High
98,138,0.7101449275362319,High
8,12,0.6666666666666666,High
26,60,0.43333333333333335,Moderate
4,21,0.19047619047619047,Low
5,10,0.5,Moderate
0,2,0.0,Low
4,18,0.2222222222222222,Low
3,4,0.75,High
4,4,1.0,Very High
9,11,0.8181818181818182,Very High
216,251,0.8605577689243028,Very High
3,5,0.6,High
12,36,0.3333333333333333,Moderate
0,5,0.0,Low
3,3,1.0,Very High
29,42,0.6904761904761905,High
16,20,0.8,Very High
4,8,0.5,Moderate
14,41,0.34146341463414637,Moderate
11,16,0.6875,High
2,19,0.10526315789473684,Low
6,6,1.0,Very High
4,10,0.4,Moderate
6,31,0.1935483870967742,Low
22,28,0.7857142857142857,Very High
12,24,0.5,Moderate
13,34,0.38235294117647056,Moderate
85,111,0.7657657657657657,Very High
48,61,0.7868852459016393,Very High
1,14,0.07142857142857142,Low
8,10,0.8,Very High
1,7,0.14285714285714285,Low
42,71,0.5915492957746479,High
1,5,0.2,Low
6,10,0.6,High
2,9,0.2222222222222222,Low
7,7,1.0,Very High
2,16,0.125,Low
6,13,0.46153846153846156,Moderate
76,111,0.6846846846846847,High
0,1,0.0,Low
31,46,0.6739130434782609,High
14,18,0.7777777777777778,Very High
0,1,0.0,Low
2,17,0.11764705882352941,Low
3,7,0.42857142857142855,Moderate
13,16,0.8125,Very High
8,15,0.5333333333333333,High
7,37,0.1891891891891892,Low
0,14,0.0,Low
19,47,0.40425531914893614,Moderate
5,5,1.0,Very High
2,12,0.16666666666666666,Low
4,10,0.4,Moderate
10,18,0.5555555555555556,High
2,2,1.0,Very High
3,7,0.42857142857142855,Moderate
10,22,0.45454545454545453,Moderate
10,11,0.9090909090909091,Very High
4,18,0.2222222222222222,Low
2,12,0.16666666666666666,Low
0,11,0.0,Low
1,10,0.1,Low
4,9,0.4444444444444444,Moderate
1,4,0.25,Low
5,11,0.45454545454545453,Moderate
3,36,0.08333333333333333,Low
51,86,0.5930232558139535,High
8,44,0.18181818181818182,Low
4,6,0.6666666666666666,High
50,72,0.6944444444444444,High
5,15,0.3333333333333333,Moderate
10,18,0.5555555555555556,High
2,6,0.3333333333333333,Moderate
38,38,1.0,Very High
45,48,0.9375,Very High
0,8,0.0,Low
5,14,0.35714285714285715,Moderate
10,25,0.4,Moderate
10,19,0.5263157894736842,High
14,40,0.35,Moderate
0,7,0.0,Low
6,13,0.46153846153846156,Moderate
25,38,0.6578947368421053,High
76,114,0.6666666666666666,High
0,7,0.0,Low
1,11,0.09090909090909091,Low
9,18,0.5,Moderate
1,1,1.0,Very High
5,9,0.5555555555555556,High
60,82,0.7317073170731707,High
42,54,0.7777777777777778,Very High
77,85,0.9058823529411765,Very High
28,32,0.875,Very High
1,1,1.0,Very High
6,18,0.3333333333333333,Moderate
166,192,0.8645833333333334,Very High
15,20,0.75,High
8,20,0.4,Moderate
29,61,0.47540983606557374,Moderate
0,3,0.0,Low
0,21,0.0,Low
90,114,0.7894736842105263,Very High
1,17,0.058823529411764705,Low
8,13,0.6153846153846154,High
72,105,0.6857142857142857,High
47,87,0.5402298850574713,High
0,6,0.0,Low
3,15,0.2,Low
49,103,0.47572815533980584,Moderate
16,28,0.5714285714285714,High
5,8,0.625,High
1,5,0.2,Low
24,35,0.6857142857142857,High
3,15,0.2,Low
12,17,0.7058823529411765,High
9,19,0.47368421052631576,Moderate
21,22,0.9545454545454546,Very High
7,9,0.7777777777777778,Very High
11,21,0.5238095238095238,High
5,34,0.14705882352941177,Low
0,21,0.0,Low
3,4,0.75,High
33,54,0.6111111111111112,High
0,10,0.0,Low
3,8,0.375,Moderate
116,120,0.9666666666666667,Very High
1,9,0.1111111111111111,Low
44,56,0.7857142857142857,Very High
1,3,0.3333333333333333,Moderate
0,7,0.0,Low
2,11,0.18181818181818182,Low
2,10,0.2,Low
18,23,0.782608695652174,Very High
57,67,0.8507462686567164,Very High
0,8,0.0,Low
2,7,0.2857142857142857,Moderate
7,20,0.35,Moderate
4,12,0.3333333333333333,Moderate
11,31,0.3548387096774194,Moderate
3,16,0.1875,Low
9,11,0.8181818181818182,Very High
1,7,0.14285714285714285,Low
45,58,0.7758620689655172,Very High
1,4,0.25,Low
3,3,1.0,Very High
34,38,0.8947368421052632,Very High
1,15,0.06666666666666667,Low
6,16,0.375,Moderate
6,11,0.5454545454545454,High
8,13,0.6153846153846154,High
17,37,0.4594594594594595,Moderate
57,90,0.6333333333333333,High
12,48,0.25,Low
1,2,0.5,Moderate
3,15,0.2,Low
2,7,0.2857142857142857,Moderate
16,23,0.6956521739130435,High
0,9,0.0,Low
1,22,0.045454545454545456,Low
1,6,0.16666666666666666,Low
54,64,0.84375,Very High
10,32,0.3125,Moderate
6,7,0.8571428571428571,Very High
2,5,0.4,Moderate
20,48,0.4166666666666667,Moderate
3,4,0.75,High
3,17,0.17647058823529413,Low
83,89,0.9325842696629213,Very High
13,19,0.6842105263157895,High
20,39,0.5128205128205128,High
38,70,0.5428571428571428,High
8,9,0.8888888888888888,Very High
128,158,0.810126582278481,Very High
23,24,0.9583333333333334,Very High
43,73,0.589041095890411,High
32,55,0.5818181818181818,High
3,4,0.75,High
6,10,0.6,High
12,38,0.3157894736842105,Moderate
65,75,0.8666666666666667,Very High
39,124,0.31451612903225806,Moderate
9,23,0.391304347826087,Moderate
23,42,0.5476190476190477,High
198,237,0.8354430379746836,Very High
4,6,0.6666666666666666,High
8,23,0.34782608695652173,Moderate
4,7,0.5714285714285714,High
6,18,0.3333333333333333,Moderate
8,20,0.4,Moderate
1,10,0.1,Low
7,12,0.5833333333333334,High
5,17,0.29411764705882354,Moderate
3,8,0.375,Moderate
0,24,0.0,Low
1,1,1.0,Very High
10,13,0.7692307692307693,Very High
21,41,0.5121951219512195,High
27,38,0.7105263157894737,High
5,23,0.21739130434782608,Low
0,8,0.0,Low
18,33,0.5454545454545454,High
10,17,0.5882352941176471,High
26,35,0.7428571428571429,High
0,11,0.0,Low
10,18,0.5555555555555556,High
8,19,0.42105263157894735,Moderate
6,7,0.8571428571428571,Very High
11,14,0.7857142857142857,Very High
0,7,0.0,Low
12,39,0.3076923076923077,Moderate
16,28,0.5714285714285714,High
13,34,0.38235294117647056,Moderate
4,24,0.16666666666666666,Low
22,28,0.7857142857142857,Very High
8,24,0.3333333333333333,Moderate
1,7,0.14285714285714285,Low
10,22,0.45454545454545453,Moderate
7,8,0.875,Very High
31,67,0.4626865671641791,Moderate
2,11,0.18181818181818182,Low
16,27,0.5925925925925926,High
12,21,0.5714285714285714,High
0,5,0.0,Low
1,6,0.16666666666666666,Low
12,27,0.4444444444444444,Moderate
2,3,0.6666666666666666,High
8,9,0.8888888888888888,Very High
27,38,0.7105263157894737,High
17,40,0.425,Moderate
3,4,0.75,High
8,35,0.22857142857142856,Low
9,27,0.3333333333333333,Moderate
4,9,0.4444444444444444,Moderate
5,27,0.18518518518518517,Low
19,24,0.7916666666666666,Very High
2,14,0.14285714285714285,Low
20,28,0.7142857142857143,High
2,4,0.5,Moderate
40,74,0.5405405405405406,High
1,5,0.2,Low
50,80,0.625,High
5,13,0.38461538461538464,Moderate
21,53,0.39622641509433965,Moderate
44,74,0.5945945945945946,High
20,26,0.7692307692307693,Very High
98,105,0.9333333333333333,Very High
1,3,0.3333333333333333,Moderate
20,32,0.625,High
1,3,0.3333333333333333,Moderate
11,14,0.7857142857142857,Very High
9,14,0.6428571428571429,High
3,3,1.0,Very High
11,21,0.5238095238095238,High
0,1,0.0,Low
40,56,0.7142857142857143,High
0,16,0.0,Low
59,102,0.5784313725490197,High
2,4,0.5,Moderate
8,21,0.38095238095238093,Moderate
14,25,0.56,High
7,7,1.0,Very High
9,22,0.4090909090909091,Moderate
50,97,0.5154639175257731,High
7,12,0.5833333333333334,High
40,71,0.5633802816901409,High
7,22,0.3181818181818182,Moderate
0,1,0.0,Low
158,193,0.8186528497409327,Very High
254,314,0.8089171974522293,Very High
19,37,0.5135135135135135,High
12,51,0.23529411764705882,Low
0,1,0.0,Low
4,15,0.26666666666666666,Moderate
5,18,0.2777777777777778,Moderate
1,13,0.07692307692307693,Low
17,27,0.6296296296296297,High
31,88,0.3522727272727273,Moderate
1,2,0.5,Moderate
1,5,0.2,Low
56,77,0.7272727272727273,High
45,58,0.7758620689655172,Very High
9,10,0.9,Very High
1,4,0.25,Low
156,186,0.8387096774193549,Very High
3,5,0.6,High
4,6,0.6666666666666666,High
8,14,0.5714285714285714,High
0,4,0.0,Low
14,15,0.9333333333333333,Very High
1,2,0.5,Moderate
4,7,0.5714285714285714,High
4,7,0.5714285714285714,High
7,23,0.30434782608695654,Moderate
3,9,0.3333333333333333,Moderate
11,25,0.44,Moderate
7,9,0.7777777777777778,Very High
10,17,0.5882352941176471,High
1,13,0.07692307692307693,Low
8,33,0.24242424242424243,Low
11,27,0.4074074074074074,Moderate
7,28,0.25,Low
1,1,1.0,Very High
9,18,0.5,Moderate
12,24,0.5,Moderate
2,10,0.2,Low
4,41,0.0975609756097561,Low
60,72,0.8333333333333334,Very High
5,5,1.0,Very High
16,29,0.5517241379310345,High
40,60,0.6666666666666666,High
46,46,1.0,Very High
14,33,0.42424242424242425,Moderate
4,11,0.36363636363636365,Moderate
36,72,0.5,Moderate
5,25,0.2,Low
7,18,0.3888888888888889,Moderate
15,43,0.3488372093023256,Moderate
12,33,0.36363636363636365,Moderate
39,74,0.527027027027027,High
1,11,0.09090909090909091,Low
5,11,0.45454545454545453,Moderate
12,53,0.22641509433962265,Low
5,5,1.0,Very High
6,11,0.5454545454545454,High
4,4,1.0,Very High
2,15,0.13333333333333333,Low
14,30,0.4666666666666667,Moderate
3,6,0.5,Moderate
23,46,0.5,Moderate
0,6,0.0,Low
25,34,0.7352941176470589,High
0,6,0.0,Low
2,4,0.5,Moderate
7,9,0.7777777777777778,Very High
5,14,0.35714285714285715,Moderate
1,5,0.2,Low
8,12,0.6666666666666666,High
8,19,0.42105263157894735,Moderate
2,19,0.10526315789473684,Low
79,98,0.8061224489795918,Very High
8,26,0.3076923076923077,Moderate
3,8,0.375,Moderate
14,22,0.6363636363636364,High
50,72,0.6944444444444444,High
16,39,0.41025641025641024,Moderate
1,11,0.09090909090909091,Low
13,32,0.40625,Moderate
13,20,0.65,High
9,23,0.391304347826087,Moderate
0,18,0.0,Low
25,37,0.6756756756756757,High
2,3,0.6666666666666666,High
7,8,0.875,Very High
8,16,0.5,Moderate
11,20,0.55,High
21,26,0.8076923076923077,Very High
32,43,0.7441860465116279,High
27,54,0.5,Moderate
6,23,0.2608695652173913,Moderate
7,10,0.7,High
18,34,0.5294117647058824,High
16,30,0.5333333333333333,High
16,30,0.5333333333333333,High
0,25,0.0,Low
0,6,0.0,Low
0,1,0.0,Low
142,170,0.8352941176470589,Very High
4,13,0.3076923076923077,Moderate
80,117,0.6837606837606838,High
1,2,0.5,Moderate
7,47,0.14893617021276595,Low
23,31,0.7419354838709677,High
3,4,0.75,High
39,42,0.9285714285714286,Very High
0,4,0.0,Low
1,7,0.14285714285714285,Low
101,119,0.8487394957983193,Very High
8,23,0.34782608695652173,Moderate
3,5,0.6,High
24,69,0.34782608695652173,Moderate
80,106,0.7547169811320755,Very High
11,18,0.6111111111111112,High
0,22,0.0,Low
1,2,0.5,Moderate
85,113,0.7522123893805309,Very High
12,25,0.48,Moderate
12,28,0.42857142857142855,Moderate
21,37,0.5675675675675675,High
5,6,0.8333333333333334,Very High
9,12,0.75,High
54,85,0.6352941176470588,High
4,8,0.5,Moderate
18,34,0.5294117647058824,High
1,2,0.5,Moderate
0,31,0.0,Low
0,7,0.0,Low
0,15,0.0,Low
15,43,0.3488372093023256,Moderate
43,49,0.8775510204081632,Very High
4,4,1.0,Very High
6,30,0.2,Low
17,45,0.37777777777777777,Moderate
2,11,0.18181818181818182,Low
3,18,0.16666666666666666,Low
28,46,0.6086956521739131,High
1,13,0.07692307692307693,Low
1,7,0.14285714285714285,Low
6,23,0.2608695652173913,Moderate
5,5,1.0,Very High
42,72,0.5833333333333334,High
4,8,0.5,Moderate
18,58,0.3103448275862069,Moderate
8,8,1.0,Very High
15,32,0.46875,Moderate
10,23,0.43478260869565216,Moderate
25,58,0.43103448275862066,Moderate
199,253,0.7865612648221344,Very High
3,10,0.3,Moderate
5,6,0.8333333333333334,Very High
66,97,0.6804123711340206,High
10,18,0.5555555555555556,High
27,36,0.75,High
164,240,0.6833333333333333,High
4,14,0.2857142857142857,Moderate
1,6,0.16666666666666666,Low
8,26,0.3076923076923077,Moderate
5,6,0.8333333333333334,Very High
10,30,0.3333333333333333,Moderate
36,40,0.9,Very High
12,25,0.48,Moderate
2,6,0.3333333333333333,Moderate
12,25,0.48,Moderate
0,12,0.0,Low
0,3,0.0,Low
8,17,0.47058823529411764,Moderate
10,14,0.7142857142857143,High
12,13,0.9230769230769231,Very High
17,36,0.4722222222222222,Moderate
0,1,0.0,Low
14,34,0.4117647058823529,Moderate
7,12,0.5833333333333334,High
51,71,0.7183098591549296,High
20,29,0.6896551724137931,High
3,13,0.23076923076923078,Low
0,19,0.0,Low
5,18,0.2777777777777778,Moderate
23,43,0.5348837209302325,High
2,4,0.5,Moderate
15,23,0.6521739130434783,High
2,3,0.6666666666666666,High
3,9,0.3333333333333333,Moderate
6,6,1.0,Very High
6,6,1.0,Very High
38,55,0.6909090909090909,High
14,14,1.0,Very High
2,13,0.15384615384615385,Low
4,5,0.8,Very High
3,6,0.5,Moderate
0,13,0.0,Low
7,27,0.25925925925925924,Moderate
13,15,0.8666666666666667,Very High
94,116,0.8103448275862069,Very High
3,5,0.6,High
13,39,0.3333333333333333,Moderate
25,28,0.8928571428571429,Very High
4,9,0.4444444444444444,Moderate
0,3,0.0,Low
26,29,0.896551724137931,Very High
5,7,0.7142857142857143,High
2,5,0.4,Moderate
0,11,0.0,Low
7,15,0.4666666666666667,Moderate
17,35,0.4857142857142857,Moderate
0,3,0.0,Low
1,4,0.25,Low
33,48,0.6875,High
2,10,0.2,Low
8,22,0.36363636363636365,Moderate
7,14,0.5,Moderate
10,23,0.43478260869565216,Moderate
58,79,0.7341772151898734,High
25,39,0.6410256410256411,High
5,11,0.45454545454545453,Moderate
11,17,0.6470588235294118,High
17,30,0.5666666666666667,High
2,7,0.2857142857142857,Moderate
1,1,1.0,Very High
28,37,0.7567567567567568,Very High
48,55,0.8727272727272727,Very High
4,10,0.4,Moderate
10,11,0.9090909090909091,Very High
3,12,0.25,Low
19,49,0.3877551020408163,Moderate
5,5,1.0,Very High
1,3,0.3333333333333333,Moderate
13,30,0.43333333333333335,Moderate
12,36,0.3333333333333333,Moderate
20,25,0.8,Very High
0,7,0.0,Low
15,23,0.6521739130434783,High
1,8,0.125,Low
5,6,0.8333333333333334,Very High
88,115,0.7652173913043478,Very High
16,21,0.7619047619047619,Very High
12,19,0.631578947368421,High
27,34,0.7941176470588235,Very High
4,7,0.5714285714285714,High
2,9,0.2222222222222222,Low
0,5,0.0,Low
1,2,0.5,Moderate
0,2,0.0,Low
12,18,0.6666666666666666,High
7,7,1.0,Very High
5,11,0.45454545454545453,Moderate
11,18,0.6111111111111112,High
7,12,0.5833333333333334,High
3,19,0.15789473684210525,Low
0,16,0.0,Low
15,19,0.7894736842105263,Very High
54,82,0.6585365853658537,High
4,11,0.36363636363636365,Moderate
7,18,0.3888888888888889,Moderate
0,1,0.0,Low
3,19,0.15789473684210525,Low
11,28,0.39285714285714285,Moderate
53,65,0.8153846153846154,Very High
8,13,0.6153846153846154,High
13,42,0.30952380952380953,Moderate
11,25,0.44,Moderate
3,6,0.5,Moderate
9,19,0.47368421052631576,Moderate
11,26,0.4230769230769231,Moderate
1,10,0.1,Low
17,21,0.8095238095238095,Very High
10,27,0.37037037037037035,Moderate
1,5,0.2,Low
2,6,0.3333333333333333,Moderate
8,22,0.36363636363636365,Moderate
0,6,0.0,Low
2,7,0.2857142857142857,Moderate
13,20,0.65,High
47,75,0.6266666666666667,High
16,43,0.37209302325581395,Moderate
7,16,0.4375,Moderate
4,5,0.8,Very High
2,6,0.3333333333333333,Moderate
1,6,0.16666666666666666,Low
42,57,0.7368421052631579,High
68,99,0.6868686868686869,High
8,18,0.4444444444444444,Moderate
5,5,1.0,Very High
1,7,0.14285714285714285,Low
33,74,0.44594594594594594,Moderate
4,5,0.8,Very High
2,6,0.3333333333333333,Moderate
5,9,0.5555555555555556,High
9,12,0.75,High
47,59,0.7966101694915254,Very High
10,36,0.2777777777777778,Moderate
39,65,0.6,High
52,66,0.7878787878787878,Very High
10,16,0.625,High
47,90,0.5222222222222223,High
0,4,0.0,Low
2,4,0.5,Moderate
4,17,0.23529411764705882,Low
0,7,0.0,Low
3,8,0.375,Moderate
6,25,0.24,Low
81,96,0.84375,Very High
112,153,0.7320261437908496,High
4,5,0.8,Very High
4,10,0.4,Moderate
0,13,0.0,Low
0,7,0.0,Low
15,52,0.28846153846153844,Moderate
11,30,0.36666666666666664,Moderate
12,60,0.2,Low
50,64,0.78125,Very High
9,18,0.5,Moderate
12,27,0.4444444444444444,Moderate
22,27,0.8148148148148148,Very High
6,14,0.42857142857142855,Moderate
10,15,0.6666666666666666,High
6,9,0.6666666666666666,High
11,18,0.6111111111111112,High
30,34,0.8823529411764706,Very High
2,5,0.4,Moderate
1,7,0.14285714285714285,Low
2,2,1.0,Very High
19,21,0.9047619047619048,Very High
1,2,0.5,Moderate
9,14,0.6428571428571429,High
44,66,0.6666666666666666,High
0,8,0.0,Low
1,9,0.1111111111111111,Low
0,8,0.0,Low
2,3,0.6666666666666666,High
34,49,0.6938775510204082,High
0,7,0.0,Low
4,10,0.4,Moderate
15,26,0.5769230769230769,High
10,43,0.23255813953488372,Low
46,51,0.9019607843137255,Very High
0,8,0.0,Low
28,42,0.6666666666666666,High
3,17,0.17647058823529413,Low
8,17,0.47058823529411764,Moderate
86,92,0.9347826086956522,Very High
29,54,0.5370370370370371,High
6,6,1.0,Very High
5,8,0.625,High
11,20,0.55,High
4,9,0.4444444444444444,Moderate
23,28,0.8214285714285714,Very High
19,35,0.5428571428571428,High
6,6,1.0,Very High
13,29,0.4482758620689655,Moderate
20,25,0.8,Very High
23,60,0.38333333333333336,Moderate
6,17,0.35294117647058826,Moderate
56,62,0.9032258064516129,Very High
42,62,0.6774193548387096,High
65,111,0.5855855855855856,High
25,40,0.625,High
0,2,0.0,Low
24,40,0.6,High
1,2,0.5,Moderate
10,54,0.18518518518518517,Low
0,27,0.0,Low
